Platform Type	Center	Platform	Level	Sample	Barcode	File Name
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0H5-01	TCGA-BH-A0H5-01A-21R-A115-07	unc.edu.e5378cd0-4045-4afe-8157-7187b3d294ef.1138485.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0H5-01	TCGA-BH-A0H5-01A-21R-A115-07	unc.edu.e5378cd0-4045-4afe-8157-7187b3d294ef.1138486.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0H5-01	TCGA-BH-A0H5-01A-21R-A115-07	unc.edu.e5378cd0-4045-4afe-8157-7187b3d294ef.1767631.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-01	TCGA-E2-A15M-01A-11R-A12D-07	unc.edu.e596b149-e807-4d29-b0fa-685f07efb9d6.1127896.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-01	TCGA-E2-A15M-01A-11R-A12D-07	unc.edu.e596b149-e807-4d29-b0fa-685f07efb9d6.1133523.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-01	TCGA-E2-A15M-01A-11R-A12D-07	unc.edu.e596b149-e807-4d29-b0fa-685f07efb9d6.1133524.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-01	TCGA-E2-A15M-01A-11R-A12D-07	unc.edu.e596b149-e807-4d29-b0fa-685f07efb9d6.1133546.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-01	TCGA-E2-A15M-01A-11R-A12D-07	unc.edu.e596b149-e807-4d29-b0fa-685f07efb9d6.1133549.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-01	TCGA-E2-A15M-01A-11R-A12D-07	unc.edu.e596b149-e807-4d29-b0fa-685f07efb9d6.1765717.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1EO-01	TCGA-BH-A1EO-01A-11R-A137-07	unc.edu.e6f1450a-6731-4593-82c3-28f839ebf148.1122748.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1EO-01	TCGA-BH-A1EO-01A-11R-A137-07	unc.edu.e6f1450a-6731-4593-82c3-28f839ebf148.1123902.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1EO-01	TCGA-BH-A1EO-01A-11R-A137-07	unc.edu.e6f1450a-6731-4593-82c3-28f839ebf148.1123903.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1EO-01	TCGA-BH-A1EO-01A-11R-A137-07	unc.edu.e6f1450a-6731-4593-82c3-28f839ebf148.1125246.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1EO-01	TCGA-BH-A1EO-01A-11R-A137-07	unc.edu.e6f1450a-6731-4593-82c3-28f839ebf148.1125253.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1EO-01	TCGA-BH-A1EO-01A-11R-A137-07	unc.edu.e6f1450a-6731-4593-82c3-28f839ebf148.1766030.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DT-01	TCGA-BH-A0DT-01A-21R-A12D-07	unc.edu.e88bcf68-e904-4511-92f6-01cbd0da62de.1126408.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DT-01	TCGA-BH-A0DT-01A-21R-A12D-07	unc.edu.e88bcf68-e904-4511-92f6-01cbd0da62de.1131298.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DT-01	TCGA-BH-A0DT-01A-21R-A12D-07	unc.edu.e88bcf68-e904-4511-92f6-01cbd0da62de.1131299.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DT-01	TCGA-BH-A0DT-01A-21R-A12D-07	unc.edu.e88bcf68-e904-4511-92f6-01cbd0da62de.1131404.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DT-01	TCGA-BH-A0DT-01A-21R-A12D-07	unc.edu.e88bcf68-e904-4511-92f6-01cbd0da62de.1131407.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DT-01	TCGA-BH-A0DT-01A-21R-A12D-07	unc.edu.e88bcf68-e904-4511-92f6-01cbd0da62de.1766444.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0CE-01	TCGA-A7-A0CE-01A-11R-A00Z-07	unc.edu.e8ef8b75-7c0c-4a42-9a10-3789b6afa5d2.1151575.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0CE-01	TCGA-A7-A0CE-01A-11R-A00Z-07	unc.edu.e8ef8b75-7c0c-4a42-9a10-3789b6afa5d2.1154386.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0CE-01	TCGA-A7-A0CE-01A-11R-A00Z-07	unc.edu.e8ef8b75-7c0c-4a42-9a10-3789b6afa5d2.1154387.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0CE-01	TCGA-A7-A0CE-01A-11R-A00Z-07	unc.edu.e8ef8b75-7c0c-4a42-9a10-3789b6afa5d2.1154405.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0CE-01	TCGA-A7-A0CE-01A-11R-A00Z-07	unc.edu.e8ef8b75-7c0c-4a42-9a10-3789b6afa5d2.1154408.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-A7-A0CE-01	TCGA-A7-A0CE-01A-11R-A00Z-07	unc.edu.e8ef8b75-7c0c-4a42-9a10-3789b6afa5d2.1770632.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1FG-11	TCGA-BH-A1FG-11B-12R-A13Q-07	unc.edu.ea037776-3759-425c-a7f4-35e8a5571025.1138961.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1FG-11	TCGA-BH-A1FG-11B-12R-A13Q-07	unc.edu.ea037776-3759-425c-a7f4-35e8a5571025.1141493.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1FG-11	TCGA-BH-A1FG-11B-12R-A13Q-07	unc.edu.ea037776-3759-425c-a7f4-35e8a5571025.1141494.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1FG-11	TCGA-BH-A1FG-11B-12R-A13Q-07	unc.edu.ea037776-3759-425c-a7f4-35e8a5571025.1141519.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1FG-11	TCGA-BH-A1FG-11B-12R-A13Q-07	unc.edu.ea037776-3759-425c-a7f4-35e8a5571025.1141520.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1FG-11	TCGA-BH-A1FG-11B-12R-A13Q-07	unc.edu.ea037776-3759-425c-a7f4-35e8a5571025.1763983.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1RD-01	TCGA-E9-A1RD-01A-11R-A157-07	unc.edu.eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16.1165287.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1RD-01	TCGA-E9-A1RD-01A-11R-A157-07	unc.edu.eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16.1168442.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1RD-01	TCGA-E9-A1RD-01A-11R-A157-07	unc.edu.eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16.1168443.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1RD-01	TCGA-E9-A1RD-01A-11R-A157-07	unc.edu.eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16.1168499.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1RD-01	TCGA-E9-A1RD-01A-11R-A157-07	unc.edu.eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16.1168500.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1RD-01	TCGA-E9-A1RD-01A-11R-A157-07	unc.edu.eaacfa7a-fa77-42e6-b9ff-fb529bdd6e16.1764480.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AU-11	TCGA-BH-A0AU-11A-11R-A12P-07	unc.edu.eb7e6bfc-79ad-4674-9d58-2cbad8c65658.1308816.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AU-11	TCGA-BH-A0AU-11A-11R-A12P-07	unc.edu.eb7e6bfc-79ad-4674-9d58-2cbad8c65658.1310257.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AU-11	TCGA-BH-A0AU-11A-11R-A12P-07	unc.edu.eb7e6bfc-79ad-4674-9d58-2cbad8c65658.1310258.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AU-11	TCGA-BH-A0AU-11A-11R-A12P-07	unc.edu.eb7e6bfc-79ad-4674-9d58-2cbad8c65658.1310271.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AU-11	TCGA-BH-A0AU-11A-11R-A12P-07	unc.edu.eb7e6bfc-79ad-4674-9d58-2cbad8c65658.1310275.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AU-11	TCGA-BH-A0AU-11A-11R-A12P-07	unc.edu.eb7e6bfc-79ad-4674-9d58-2cbad8c65658.1766070.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DO-11	TCGA-BH-A0DO-11A-22R-A12D-07	unc.edu.eb9e415f-0545-4e97-ad35-b56b0f3db79b.1127037.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DO-11	TCGA-BH-A0DO-11A-22R-A12D-07	unc.edu.eb9e415f-0545-4e97-ad35-b56b0f3db79b.1130329.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DO-11	TCGA-BH-A0DO-11A-22R-A12D-07	unc.edu.eb9e415f-0545-4e97-ad35-b56b0f3db79b.1130330.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DO-11	TCGA-BH-A0DO-11A-22R-A12D-07	unc.edu.eb9e415f-0545-4e97-ad35-b56b0f3db79b.1131008.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DO-11	TCGA-BH-A0DO-11A-22R-A12D-07	unc.edu.eb9e415f-0545-4e97-ad35-b56b0f3db79b.1131009.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DO-11	TCGA-BH-A0DO-11A-22R-A12D-07	unc.edu.eb9e415f-0545-4e97-ad35-b56b0f3db79b.1766449.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AZ-11	TCGA-BH-A0AZ-11A-22R-A12P-07	unc.edu.ec31d946-74b0-4984-b3d8-cb1bf58e4d20.1127241.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AZ-11	TCGA-BH-A0AZ-11A-22R-A12P-07	unc.edu.ec31d946-74b0-4984-b3d8-cb1bf58e4d20.1131196.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AZ-11	TCGA-BH-A0AZ-11A-22R-A12P-07	unc.edu.ec31d946-74b0-4984-b3d8-cb1bf58e4d20.1131197.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AZ-11	TCGA-BH-A0AZ-11A-22R-A12P-07	unc.edu.ec31d946-74b0-4984-b3d8-cb1bf58e4d20.1131230.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AZ-11	TCGA-BH-A0AZ-11A-22R-A12P-07	unc.edu.ec31d946-74b0-4984-b3d8-cb1bf58e4d20.1131233.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0AZ-11	TCGA-BH-A0AZ-11A-22R-A12P-07	unc.edu.ec31d946-74b0-4984-b3d8-cb1bf58e4d20.1766098.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A1L7-01	TCGA-E2-A1L7-01A-11R-A144-07	unc.edu.ec38c31b-def8-41cc-8656-57ce98f3faa7.1116864.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A1L7-01	TCGA-E2-A1L7-01A-11R-A144-07	unc.edu.ec38c31b-def8-41cc-8656-57ce98f3faa7.1119093.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A1L7-01	TCGA-E2-A1L7-01A-11R-A144-07	unc.edu.ec38c31b-def8-41cc-8656-57ce98f3faa7.1119094.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A1L7-01	TCGA-E2-A1L7-01A-11R-A144-07	unc.edu.ec38c31b-def8-41cc-8656-57ce98f3faa7.1119113.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A1L7-01	TCGA-E2-A1L7-01A-11R-A144-07	unc.edu.ec38c31b-def8-41cc-8656-57ce98f3faa7.1119142.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A1L7-01	TCGA-E2-A1L7-01A-11R-A144-07	unc.edu.ec38c31b-def8-41cc-8656-57ce98f3faa7.1765295.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1ET-11	TCGA-BH-A1ET-11B-23R-A137-07	unc.edu.ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be.1127726.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1ET-11	TCGA-BH-A1ET-11B-23R-A137-07	unc.edu.ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be.1132267.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1ET-11	TCGA-BH-A1ET-11B-23R-A137-07	unc.edu.ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be.1132268.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1ET-11	TCGA-BH-A1ET-11B-23R-A137-07	unc.edu.ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be.1132484.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1ET-11	TCGA-BH-A1ET-11B-23R-A137-07	unc.edu.ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be.1132496.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A1ET-11	TCGA-BH-A1ET-11B-23R-A137-07	unc.edu.ef7f2a68-bbfc-4458-9c3e-18c5d81ef7be.1766086.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1ND-11	TCGA-E9-A1ND-11A-43R-A144-07	unc.edu.ef84a69f-37bc-46fa-98ac-b3976212e11d.1118193.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1ND-11	TCGA-E9-A1ND-11A-43R-A144-07	unc.edu.ef84a69f-37bc-46fa-98ac-b3976212e11d.1121351.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1ND-11	TCGA-E9-A1ND-11A-43R-A144-07	unc.edu.ef84a69f-37bc-46fa-98ac-b3976212e11d.1121352.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1ND-11	TCGA-E9-A1ND-11A-43R-A144-07	unc.edu.ef84a69f-37bc-46fa-98ac-b3976212e11d.1121375.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1ND-11	TCGA-E9-A1ND-11A-43R-A144-07	unc.edu.ef84a69f-37bc-46fa-98ac-b3976212e11d.1121378.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1ND-11	TCGA-E9-A1ND-11A-43R-A144-07	unc.edu.ef84a69f-37bc-46fa-98ac-b3976212e11d.1765653.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-11	TCGA-AC-A2FB-11A-13R-A17B-07	unc.edu.f18b2ff7-eddb-40b5-9bbe-7ef09787ddef.1123856.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-11	TCGA-AC-A2FB-11A-13R-A17B-07	unc.edu.f18b2ff7-eddb-40b5-9bbe-7ef09787ddef.1126335.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-11	TCGA-AC-A2FB-11A-13R-A17B-07	unc.edu.f18b2ff7-eddb-40b5-9bbe-7ef09787ddef.1126336.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-11	TCGA-AC-A2FB-11A-13R-A17B-07	unc.edu.f18b2ff7-eddb-40b5-9bbe-7ef09787ddef.1126386.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-11	TCGA-AC-A2FB-11A-13R-A17B-07	unc.edu.f18b2ff7-eddb-40b5-9bbe-7ef09787ddef.1126387.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-AC-A2FB-11	TCGA-AC-A2FB-11A-13R-A17B-07	unc.edu.f18b2ff7-eddb-40b5-9bbe-7ef09787ddef.1763292.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DZ-11	TCGA-BH-A0DZ-11A-22R-A089-07	unc.edu.f59f9272-412f-4884-9874-a6ff59ab1740.2232054.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DZ-11	TCGA-BH-A0DZ-11A-22R-A089-07	unc.edu.f59f9272-412f-4884-9874-a6ff59ab1740.2233042.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DZ-11	TCGA-BH-A0DZ-11A-22R-A089-07	unc.edu.f59f9272-412f-4884-9874-a6ff59ab1740.2233043.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DZ-11	TCGA-BH-A0DZ-11A-22R-A089-07	unc.edu.f59f9272-412f-4884-9874-a6ff59ab1740.2233074.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DZ-11	TCGA-BH-A0DZ-11A-22R-A089-07	unc.edu.f59f9272-412f-4884-9874-a6ff59ab1740.2233075.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DZ-11	TCGA-BH-A0DZ-11A-22R-A089-07	unc.edu.f59f9272-412f-4884-9874-a6ff59ab1740.2233224.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DL-11	TCGA-BH-A0DL-11A-13R-A115-07	unc.edu.f6745ef4-b601-4d5f-bb7a-0bf7e1f1671d.1133402.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DL-11	TCGA-BH-A0DL-11A-13R-A115-07	unc.edu.f6745ef4-b601-4d5f-bb7a-0bf7e1f1671d.1135335.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DL-11	TCGA-BH-A0DL-11A-13R-A115-07	unc.edu.f6745ef4-b601-4d5f-bb7a-0bf7e1f1671d.1135336.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DL-11	TCGA-BH-A0DL-11A-13R-A115-07	unc.edu.f6745ef4-b601-4d5f-bb7a-0bf7e1f1671d.1136864.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DL-11	TCGA-BH-A0DL-11A-13R-A115-07	unc.edu.f6745ef4-b601-4d5f-bb7a-0bf7e1f1671d.1136867.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0DL-11	TCGA-BH-A0DL-11A-13R-A115-07	unc.edu.f6745ef4-b601-4d5f-bb7a-0bf7e1f1671d.1767296.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18U-01	TCGA-BH-A18U-01A-21R-A12D-07	unc.edu.f6e76192-c4ed-485f-bb51-1b752bd7f544.1127438.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18U-01	TCGA-BH-A18U-01A-21R-A12D-07	unc.edu.f6e76192-c4ed-485f-bb51-1b752bd7f544.1130567.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18U-01	TCGA-BH-A18U-01A-21R-A12D-07	unc.edu.f6e76192-c4ed-485f-bb51-1b752bd7f544.1130568.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18U-01	TCGA-BH-A18U-01A-21R-A12D-07	unc.edu.f6e76192-c4ed-485f-bb51-1b752bd7f544.1131105.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18U-01	TCGA-BH-A18U-01A-21R-A12D-07	unc.edu.f6e76192-c4ed-485f-bb51-1b752bd7f544.1131123.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A18U-01	TCGA-BH-A18U-01A-21R-A12D-07	unc.edu.f6e76192-c4ed-485f-bb51-1b752bd7f544.1766470.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1N9-11	TCGA-E9-A1N9-11A-71R-A14D-07	unc.edu.f6e8424b-338c-4f9a-bdc7-f7d8de0c5634.1167292.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1N9-11	TCGA-E9-A1N9-11A-71R-A14D-07	unc.edu.f6e8424b-338c-4f9a-bdc7-f7d8de0c5634.1170279.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1N9-11	TCGA-E9-A1N9-11A-71R-A14D-07	unc.edu.f6e8424b-338c-4f9a-bdc7-f7d8de0c5634.1170280.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1N9-11	TCGA-E9-A1N9-11A-71R-A14D-07	unc.edu.f6e8424b-338c-4f9a-bdc7-f7d8de0c5634.1170345.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1N9-11	TCGA-E9-A1N9-11A-71R-A14D-07	unc.edu.f6e8424b-338c-4f9a-bdc7-f7d8de0c5634.1170346.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E9-A1N9-11	TCGA-E9-A1N9-11A-71R-A14D-07	unc.edu.f6e8424b-338c-4f9a-bdc7-f7d8de0c5634.1764490.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-11	TCGA-E2-A15M-11A-22R-A12D-07	unc.edu.f75e5efb-056f-40bf-afed-33d971478ca4.1125466.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-11	TCGA-E2-A15M-11A-22R-A12D-07	unc.edu.f75e5efb-056f-40bf-afed-33d971478ca4.1128881.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-11	TCGA-E2-A15M-11A-22R-A12D-07	unc.edu.f75e5efb-056f-40bf-afed-33d971478ca4.1128882.rsem.isoforms.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-11	TCGA-E2-A15M-11A-22R-A12D-07	unc.edu.f75e5efb-056f-40bf-afed-33d971478ca4.1130403.rsem.isoforms.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-11	TCGA-E2-A15M-11A-22R-A12D-07	unc.edu.f75e5efb-056f-40bf-afed-33d971478ca4.1130406.rsem.genes.normalized_results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-E2-A15M-11	TCGA-E2-A15M-11A-22R-A12D-07	unc.edu.f75e5efb-056f-40bf-afed-33d971478ca4.1766360.bt.exon_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0C0-01	TCGA-BH-A0C0-01A-21R-A056-07	unc.edu.f8ac9655-03ed-4e14-a4d3-88f63ef6bf7c.1150934.junction_quantification.txt
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0C0-01	TCGA-BH-A0C0-01A-21R-A056-07	unc.edu.f8ac9655-03ed-4e14-a4d3-88f63ef6bf7c.1153183.rsem.genes.results
RNASeqV2	UNC	IlluminaHiSeq_RNASeqV2	3	TCGA-BH-A0C0-01	TCGA-BH-A0C0-01A-21R-A056-07	unc.edu.f8ac9655-03ed-4e14-a4d3-88f63ef6bf7c.1153184.rsem.isoforms.results
